,/jointset/knee_r/knee_angle_r/value,/jointset/ankle_r/ankle_angle_r/value,/forceset/bifemlh_r/activation,/forceset/bifemsh_r/activation,/forceset/glut_max2_r/activation,/forceset/psoas_r/activation,/forceset/rect_fem_r/activation,/forceset/vas_int_r/activation,/forceset/med_gas_r/activation,/forceset/soleus_r/activation,/forceset/tib_ant_r/activation
15,-0.9153246563107669,-0.7327399748991132,0.23038446473040877,0.3820061959912395,0.17900427592992782,0.19320774227380752,0.5223301715180277,0.9924449999057054,0.26571119290733336,0.023173821843569278,0.09392890915883184
16,-0.9704519799171984,-0.7084347827317716,0.22970350786240695,0.37814482645651576,0.1847808251130581,0.18504375517368318,0.5177473717400431,0.9837807689882518,0.2636629731988907,0.02200315695342809,0.09906539720814825
17,-0.8775976262446046,-0.76982483040905,0.2265016493158847,0.37560181517762303,0.1879228761833906,0.18407745987176896,0.5181963479569555,0.9801666921746135,0.2640326569190026,0.01940953506489307,0.08829518545566797
18,-0.7800884614343047,-0.8402444391238988,0.2283848430169016,0.37582533934239387,0.18314421959042548,0.1835351413488388,0.5178180399134755,0.9782336525300741,0.2616244070572853,0.019036880440902113,0.07935398433466553
19,-0.6881073851418495,-0.9122681010042728,0.2274253409493208,0.37790862977455136,0.1851691991764307,0.1811529937386513,0.5175818619710207,0.9757046604943873,0.26355343168067935,0.022042136821849346,0.07126934089044631
20,-0.7347105686423183,-0.8915615427565575,0.22815898443307578,0.3759815742257285,0.19475563093841075,0.176411888897419,0.517841299315691,0.9687954358808994,0.2592936125764847,0.02209587061472982,0.07660244845754802
21,-0.6313997477430104,-0.9542441107753814,0.22392964867632686,0.3720735008130848,0.19653019582569597,0.1803222116827965,0.5178561882194876,0.9659249872711302,0.2564303344063759,0.014380187787385583,0.07193630742437541
22,-0.5519311859636307,-1.0432008117639124,0.22634464790510236,0.37284328186336096,0.19418377445876597,0.1766640031337738,0.5218964931085706,0.9645201861083508,0.260050825252533,0.014500343748181462,0.06515765852857827
23,-0.472475047430694,-1.1070490342359245,0.2269561007777691,0.37517689913163066,0.19610827979147433,0.176340754032135,0.5165065415620804,0.9701682610309124,0.2617044081568718,0.019235527279821037,0.05857096300953329
24,-0.505069419632554,-1.0917871864328088,0.22908305827968417,0.3779387344398093,0.20201030172765255,0.1754180070757866,0.5172870905396342,0.9606424712250232,0.2568125198736191,0.021992534127817452,0.05868411692958772
25,-0.42547598501521344,-1.166089543445766,0.2280161543106824,0.3758258153054809,0.20278032629430293,0.1718390765786171,0.5188358011192084,0.9611434141774178,0.2566307152323723,0.017653345928663314,0.05288191637174487
26,-0.34653880518937097,-1.2313007590746434,0.22479600833391547,0.37716707928487775,0.2020130063176155,0.15387479394674303,0.5184792130759358,0.9605017942659855,0.2557434188528061,0.02017375884403169,0.049414215336179734
27,-0.2746302371321916,-1.3062603436365725,0.2278246655113518,0.3782492706064373,0.200830342207551,0.12932709902524947,0.5179219014427066,0.9626276960723401,0.25824649043369297,0.019878591831300557,0.046246488842284675
28,-0.30365030045014607,-1.2921478474271597,0.22827056127837894,0.37991659904817815,0.2031448393023014,0.13351582437753678,0.516467286810875,0.9566534745681285,0.2573672092871666,0.022303930457453727,0.04563770325436294
29,-0.22427472090703238,-1.3692957203554363,0.22623077778076528,0.3753181411777222,0.20615259610652922,0.11780392944812774,0.5190459054401517,0.9639906353415251,0.2576083468170166,0.02052947596274346,0.0413536316816628
30,-0.16066987638747676,-1.4433844358052315,0.22685325603340267,0.37690883956244287,0.20405615973711014,0.10216797858476638,0.5183271730744838,0.9285627441956401,0.25617230943584446,0.021077023607273995,0.03933657556654811
31,-0.10068096503114687,-1.5172781838763654,0.22673074201116858,0.3770571318117618,0.2025489195549488,0.0873472610116005,0.5176323254930973,0.8123896030175686,0.25771609877061846,0.021940364250929652,0.03816251615583897
32,-0.11956276272845257,-1.5108389990031719,0.22510207288190126,0.37676007135003686,0.21063556771457195,0.08647567451000213,0.5159366741812229,0.8238602867764235,0.25506303142929077,0.021943580606461763,0.03649623719289303
33,-0.06308937396615732,-1.576565014472246,0.2274999607209623,0.3767424607158148,0.2106397636204958,0.0763674721121788,0.516505940233171,0.7113632934955955,0.2537736627306938,0.02178288086125195,0.03561013701069355
34,-0.011903677499294218,-1.6395533352103233,0.22723249970338047,0.37812412206222773,0.21194506951093672,0.06780682921409607,0.5167611682754755,0.6439096539793611,0.2548100978960991,0.019836277575951515,0.03476031607502699
35,0.03266068476271644,-1.6830266144173294,0.22695448372204005,0.37948662589438553,0.21165615863919257,0.06164473831653595,0.517567742768228,0.6023659020278453,0.2564764345989227,0.021699314633114933,0.031957569300070404
36,0.023942895701885236,-1.6816679192870558,0.2270243993315607,0.37702836579268634,0.2141703656899929,0.059702381789684296,0.518223960980475,0.6005674809596241,0.25358787567806246,0.022257455595407188,0.03178393052687347
37,0.06130279962444307,-1.7158373788976073,0.22840121938128471,0.37784496971165416,0.213700550609231,0.05206006020307541,0.517488198980093,0.571143578317523,0.2541355328588486,0.021083308779093625,0.03069389081814289
38,0.08866762544721363,-1.7416562174642385,0.22684284807471036,0.3778870924448609,0.2138060043412447,0.04720875680446625,0.5182774311470986,0.5512974100984931,0.2539799163532257,0.02180775597789019,0.029381742796233297
39,0.11662338796162608,-1.7546364800824077,0.22677134481047392,0.37834125047301587,0.21385696184933184,0.042521497309207915,0.5178212870895862,0.5371062062986196,0.24980186270809174,0.022574045306453107,0.028909004382809998
40,0.11177857799816149,-1.7534245847914072,0.22872192563387156,0.37707444496905446,0.21301929725706575,0.042456499338150024,0.5182319706815481,0.5397835302895606,0.2509336993107796,0.0221574534954226,0.02800858498031497
41,0.13197928901374345,-1.7642139654064923,0.22574457322456537,0.37703128106659467,0.21267232616901396,0.038977499902248386,0.5171971076816321,0.5296247597822548,0.23694484919404984,0.02322841136406839,0.027152610571160914
42,0.1413126051096918,-1.7566335062654317,0.22859264937858878,0.37862010534666,0.21157754859447478,0.035241222977638244,0.5165350204992294,0.5234268374171853,0.22251274156713485,0.021967659011179207,0.02529478651880324
43,0.15592516057050254,-1.7514268175693153,0.22959451830627023,0.3791247154620456,0.2123560155260563,0.0317632856965065,0.5174688361892104,0.5175959393135607,0.21129630510759354,0.02251095752546549,0.027212745463725926
44,0.15432730054342736,-1.7500441868771612,0.22855657433532475,0.3790582293683189,0.21511108274281024,0.03097127228975296,0.5177912687504291,0.5180686900084615,0.214346630587101,0.02020288309091419,0.026849719691345097
45,0.15927021573138234,-1.7452252098211645,0.22765078791896104,0.3785116750058842,0.2134079240858555,0.027886863350868228,0.5167300434911251,0.5123059869854152,0.20404569505357745,0.02120768436228484,0.024988483523356916
46,0.16904359651577483,-1.7377186322751343,0.22751710151169002,0.37892257988850053,0.21552425309360027,0.025810586810112,0.5181085779893398,0.510571846013993,0.19705941125392915,0.022209918450799584,0.024838233782088756
47,0.1687339118776321,-1.7372222843077183,0.22761212558653054,0.377580155749079,0.21231552250623703,0.022202063500881195,0.5192601950103044,0.5089819907855392,0.1904796106719971,0.018823273122581544,0.025361045721474292
48,0.16604690455412863,-1.7397610100490897,0.22784554023076295,0.3763732918463969,0.21368518247187138,0.023301777243614197,0.5185905791899562,0.5096918495203853,0.19042771329832078,0.020615786420829892,0.023395521301394703
49,0.17120075878220797,-1.741381440178007,0.22909558311133085,0.37678116246433313,0.21745161467552185,0.021830250322818757,0.5175037854254245,0.5075041390874386,0.1852850591235161,0.023882393819647726,0.025179241201469305
50,0.1771845371025802,-1.7477623793804944,0.22755564624006747,0.3776674949755585,0.2140590478003025,0.022529679238796237,0.5169587168487906,0.5088301375320256,0.17903431158351898,0.021337784468166233,0.02314792419282198
51,0.18115638987267024,-1.7573360854053348,0.23275844954569339,0.3781428333610886,0.23615832821726798,0.019373368322849274,0.5221467421475052,0.5086741505805552,0.17534813615465164,0.029679358278919456,0.0214393
52,0.17498523825800438,-1.759935872765869,0.22671133734242022,0.37686882891543505,0.21491086725592612,0.01852978140115738,0.5188702211859822,0.5049036712585092,0.17975008701705933,0.022045736779417395,0.02530088166552782
53,0.17864868713700766,-1.7821694161160886,0.22134721067706345,0.377342203953231,0.3456318392121792,0.021975972056388855,0.522222557696402,0.5022898399933279,0.17629652978229524,0.02409299133737862,0.021650384554988147
54,0.1749469439210296,-1.8055578688530178,0.22560183130521178,0.37888601997387406,0.47563672674179075,0.017648517489433288,0.5180001704135537,0.5031939387893081,0.1736523598537445,0.020499673035335838,0.023771058164420725
55,0.17386484073340913,-1.8374825729202777,0.22763388233633935,0.37765895738768396,0.5053338575547934,0.015228397846221924,0.5191982340794802,0.5046965926751494,0.16967995490789414,0.019930791216037275,0.022846258175027372
56,0.17104233037137995,-1.8353343006635754,0.22617841457615792,0.3781745741494584,0.5082143975245952,0.015551882982254028,0.5177119895470143,0.5037626393939256,0.17213942160463333,0.021923190682859122,0.02292957795585096
57,0.17257103005743035,-1.8668914493533522,0.2267235387629211,0.3780668875010061,0.521430970377326,0.01439802885055542,0.5174449032986164,0.5036697952255309,0.17024981781291962,0.021430881731503905,0.022844275065088272
58,0.17081538199305557,-1.9049373584299385,0.22578788091709018,0.3784046428066766,0.5272462684988976,0.015472811460494996,0.5182897944694758,0.5044999686294794,0.1705204957613945,0.02144457337340206,0.023800075728970766
59,0.16558096877515327,-1.939979169230759,0.2277758010273218,0.37789931874666033,0.5329310132825374,0.015139176845550537,0.5181507191193103,0.5034427261663377,0.16799491599464417,0.020798144927145837,0.022238901592797043
60,0.16632841275703925,-1.9419615969441533,0.22755494061574935,0.37841654188385365,0.5322427330517769,0.014905030727386474,0.5183444432407618,0.5052511862153113,0.16879001198911667,0.02127437210084051,0.023073820040538907
61,0.165319568301022,-1.9762473996883034,0.22731341129185856,0.3785410954742044,0.5340409820586443,0.01419017106294632,0.5181353250992298,0.5047411228817106,0.16770883770847322,0.02087743251718968,0.021672957012236118
62,0.16150857736116642,-2.0106985282484144,0.2271580563378185,0.37838405740316033,0.5345803834587335,0.013368948400020599,0.5182358191865682,0.504135743909508,0.1667100338101387,0.02204709414046764,0.022642843589362503
63,0.15773485616064065,-2.035535860570133,0.22740946440216303,0.37785698777960297,0.5346957203185558,0.012696899473667145,0.5173901583147049,0.5035600225797892,0.16667638495445253,0.021837352350355388,0.022204051351955533
64,0.15493309390091925,-2.033711200074211,0.2275618498538643,0.3774268956350386,0.5349256357419491,0.014452405273914337,0.5186875374633073,0.504004777859956,0.16601875776815414,0.021953849337885377,0.022637127566596867
65,0.15382614422041208,-2.040133563360572,0.22782331306474207,0.3779629490618646,0.5354457764172553,0.013138342797756195,0.517761947952807,0.5037933906072974,0.16567470767068865,0.021499576003786026,0.0214393
66,0.15032368524634832,-2.04762079978694,0.22798672389641403,0.37714366785053194,0.5352521328312159,0.012305878996849061,0.517850583834052,0.5037534096556306,0.1657718230571747,0.022568822417194545,0.0214393
67,0.14745532413971452,-2.047011517465636,0.2272303828304261,0.37798386169000325,0.5353888789218664,0.012163373231887818,0.5174231351920963,0.5037207337574959,0.16561356001234054,0.02130210947882384,0.02229297050201893
68,0.14645121844780462,-2.0408999459641874,0.22749866707637906,0.3775032282151293,0.5356548892468214,0.011980358064174652,0.5180708866932988,0.5034195205920935,0.16473417804527282,0.02233824808574587,0.022141641715636852
69,0.14360565463876718,-2.0347304252076595,0.2271561452719569,0.37750650046135303,0.5357017266786098,0.012800194025039673,0.5182692771270871,0.5037484229723811,0.16466491433334352,0.02286033045665979,0.022489123405700924
70,0.14178763419276486,-2.0227579757212997,0.2276286195549667,0.3776554471599167,0.5354348569512367,0.012207983732223511,0.5180973692184686,0.5027492491233945,0.1648203291978836,0.022374336184973122,0.0221157737962842
71,0.13805464074862006,-2.0108127223687173,0.2279532655433297,0.37689289479902566,0.5351350771665573,0.012233416438102723,0.51840000603199,0.5033459888855816,0.16445540924835206,0.02262049066065073,0.0214393
72,0.13937675593453647,-2.013383460997805,0.2275670244321972,0.3779224921994626,0.5349855158692598,0.010250078439712524,0.5181285661622882,0.5041517756587267,0.1639849806022644,0.021556290089407265,0.021808508409249784
73,0.13881668524694457,-2.0034453860634716,0.2275196005978167,0.3781368243271142,0.534717483420968,0.011561574041843414,0.5181783080896735,0.5038722589397431,0.16401875548362732,0.022687621016940177,0.022102883581680062
74,0.1384976511552931,-1.9931367915953846,0.22772446685817838,0.37751453233844756,0.5348403021371364,0.0110610631108284,0.5182681466287374,0.5038344213870167,0.16359694754362106,0.021704389983128902,0.022047589810436967
75,0.13621881791853907,-1.9833084645469485,0.2277390497607529,0.37769432739459274,0.5346300518631935,0.011421576142311096,0.5182328365951776,0.5042883407912254,0.16387122982645036,0.022505321526322064,0.02174119932484627
76,0.12956200702023524,-1.9807458773476034,0.2279748164860457,0.37776720924230217,0.5345223232424259,0.011258918941020966,0.5185677046382428,0.5037040239943266,0.1639117848892212,0.021685032834238407,0.02240594944178462
77,0.12929586778199686,-1.9757914383500665,0.22795414757372737,0.3784172558284843,0.5358054616057872,0.011059558391571045,0.5183117309480906,0.5033733937720358,0.16372088119411468,0.02256188807269871,0.022251645990493896
78,0.12856097512125975,-1.9706364000769556,0.22769538925606905,0.3777587014021206,0.5352335040199756,0.011141550838947297,0.5175472494789958,0.5032600123423636,0.16391412896680832,0.021912184255212547,0.02211437395397425
79,0.12872836876147997,-1.9668520617670118,0.22828346832319796,0.37803690182651994,0.535239570389986,0.010881116390228271,0.5188293308201433,0.5035570043241382,0.16349947928524017,0.021963882006517648,0.021628162058317663
80,0.12509860353004942,-1.965925614724815,0.22796673120740055,0.3774808282023436,0.5354283608800172,0.010390430390834808,0.5184814259663224,0.5039253627420663,0.1643027921538353,0.021953937861432134,0.022393613331428173
81,0.12425356662249576,-1.9657774069113136,0.2272071266289413,0.3783083792723143,0.5358346560114622,0.011252870559692383,0.5182974433732033,0.5042744305695296,0.16344271732044222,0.021170917582532464,0.022393584168046713
82,0.12385525428807753,-1.9657818531457185,0.2274418349177569,0.37792020162710604,0.5357033696538209,0.010852231681346894,0.518606309954226,0.5036999996534586,0.1643012294354439,0.021819411578212974,0.02278239036963582
83,0.12306682640039934,-1.9647655921685399,0.22861775784390867,0.37804255388817903,0.5356393694502115,0.010670986771583558,0.5182666312798857,0.5033695225310921,0.1640152519698143,0.022433705976997016,0.022310935144996644
84,0.12242273870593312,-1.963621798367843,0.22690485481166542,0.37864661054107185,0.5350325807899237,0.01,0.5187073091578484,0.5035284402525425,0.16399327309179307,0.021901000780472454,0.022010144028645755
85,0.1205337648730278,-1.9637599280500262,0.22809709530017375,0.3781990267530572,0.5355035585916043,0.010083172619342804,0.5181944477576017,0.5032627900124192,0.16349035502624512,0.022312163147301972,0.0214393
86,0.12102569981724032,-1.9637950533018262,0.22762109289557336,0.3778590106227231,0.5349665331864357,0.010325786471366883,0.5183457180580496,0.5035359640202522,0.16357249856233597,0.021720855362825392,0.0214393
87,0.12157757372367395,-1.9655216743291168,0.22768115916565357,0.3784863894668829,0.5352112101101876,0.01,0.5181965403822064,0.5034249665751159,0.1632079566898346,0.02214930932912111,0.0214393
88,0.12259986602377904,-1.9631461994943171,0.22769650649457274,0.37766939882790684,0.5348335280239582,0.01,0.5164420069435238,0.5032080021109283,0.1634827430753708,0.021116829695464967,0.0214393
89,0.12103850728780041,-1.9645725514914543,0.22732767078328728,0.3777013478501272,0.5351447580820322,0.01,0.5185134888237715,0.5037768995583057,0.1633041646914482,0.02179362171825826,0.0214393
90,0.1207614816995859,-1.964647544645086,0.22740084990527928,0.377996444964118,0.5351924801927805,0.010050953924655914,0.5183510819119215,0.5035719643738866,0.16300737422275544,0.02170073100986302,0.0214393
91,0.11945640044951444,-1.9644464266421646,0.22818823844126462,0.3783615086519098,0.5361819051414728,0.01,0.5179788833701611,0.5033536876246333,0.16307920885849,0.021494559669469893,0.0214393
92,0.11976326744413379,-1.964977751653567,0.22774901670424638,0.3775831900137591,0.5355599758327008,0.01,0.517640816257298,0.5038243824062646,0.16406092367506028,0.021560273649011252,0.021775757931873203
93,0.11945076516246811,-1.9655985200804174,0.2276350877778828,0.37811513825895904,0.5347753667014837,0.01003121554851532,0.5179620702138543,0.5036140449816584,0.16384398307514192,0.0217453468774277,0.021876517414808276
94,0.12005514969819786,-1.9657890412246735,0.2276370576457709,0.37803392705722566,0.535165510122776,0.01,0.5177458082848787,0.5039380044215321,0.1637736103372574,0.021792618451395032,0.0214393
95,0.11983780692279344,-1.966316438729018,0.22766822271982132,0.3778117415386373,0.5353403732383251,0.01,0.518114928022623,0.5034865783589483,0.16355692178869247,0.021566706360075474,0.0214393
96,0.12122652095562225,-1.967731823347956,0.22820452660260795,0.377938377467494,0.5345392585253715,0.010171449482440949,0.5180153960615397,0.5033179497280121,0.1638461255116463,0.021904836800831856,0.02157645538299382
97,0.12276072785401348,-1.9685980980178714,0.22908432252325414,0.37772252820750235,0.5350845999127627,0.01,0.5181370328733325,0.5035236504120528,0.16344334744882583,0.023188015118899046,0.0214393
98,0.12220603630405669,-1.9686121036562472,0.2275260688207328,0.3775265504063964,0.5346785828232765,0.010017437040805818,0.5182951583233476,0.5036755911512375,0.16366860574340822,0.020932671210364996,0.021549712562197447
99,0.12081757842063912,-1.9698251846097559,0.2287414773076862,0.37730600101091977,0.5352295608794689,0.01,0.5181605087539554,0.5037637329648137,0.16375334540843964,0.021568594862406254,0.02144434526499212
100,0.12065261819982531,-1.9701364210181087,0.22765563908614814,0.3775921738170278,0.534323042987585,0.010298494994640351,0.5185317451694608,0.5031968258164525,0.16378402005815507,0.021816224730529785,0.021871180516001582
101,0.12053927208536863,-1.9694956445364356,0.22794876718830168,0.377833635840643,0.5351772889912129,0.010497206449508667,0.5179457381206751,0.5033992239164115,0.16425134847259523,0.02257968130559653,0.02161629256206453
102,0.1200652675999403,-1.969400717431888,0.22797563971441687,0.37729984323848065,0.5347658879983426,0.010446134507656097,0.5182606179907918,0.5030290064279735,0.16355359471082687,0.021037483089723287,0.02190845131750405
103,0.11969346672958148,-1.9689492023280561,0.2272169465673685,0.37806483491019305,0.5350617499190569,0.010575156807899475,0.5182981649678945,0.5031365919319392,0.1641107290225029,0.0216629314553985,0.021489606833013892
104,0.11924712638056278,-1.9686558990651368,0.22758607628878652,0.37787876309083696,0.5354269201171398,0.010085650980472564,0.5177558143979311,0.5035537892257274,0.16357423771667481,0.022185131857708096,0.0214393
105,0.11802106722384709,-1.9694390291516781,0.22801377282860874,0.3775975878971433,0.5351141734665632,0.01,0.5177768128034472,0.5041269734709859,0.16374313732862472,0.021739268260550497,0.0214393
106,0.1192478948287965,-1.970774752070859,0.22753503612977563,0.3779521803970194,0.5350274243754148,0.010073141157627107,0.517859988618195,0.5040358571445942,0.1636212957043648,0.022373421441656646,0.021810549845951797
107,0.11893949093770995,-1.9688072933466285,0.22755423499143124,0.37766026628617344,0.5351368718010188,0.010290410816669465,0.5178781006449461,0.5029292290201486,0.16394014066648482,0.021857063593432903,0.0214393
108,0.11798443785804524,-1.9699909550491572,0.22770488578335046,0.37796000404026325,0.5344395678448677,0.010394679009914398,0.5180911394509673,0.5034285753590465,0.16338986215162277,0.02192982994886577,0.0214393
109,0.11877171307337298,-1.9676107375643253,0.2276764256025195,0.3781398288441014,0.5350113990479708,0.010737341940402986,0.5176586877524852,0.5041881696978807,0.16404098641300202,0.021343951608590185,0.02180865422615707
110,0.11919512805008892,-1.9672733424768896,0.22723238209932745,0.3777493606265366,0.5350812381327152,0.010554385781288146,0.5173294962543249,0.5035663215481043,0.16319399304485321,0.021299365248874425,0.02185901938593388
111,0.11758971161538367,-1.9649824201996924,0.2273822978659153,0.37855225085905786,0.5352912609177828,0.01,0.517949057456255,0.5031657684032321,0.16402132640743255,0.021940836376512347,0.02145688551901877
112,0.11890004392838494,-1.9685887609256207,0.2277188806656599,0.37782631790817917,0.535108435691595,0.010359804928302765,0.5179840547987818,0.5036919947145582,0.16354058886098863,0.021970993398106993,0.022028575285726788
113,0.12000327944242972,-1.9690774761906416,0.22732620073262452,0.37759961074026344,0.5347313602423668,0.01,0.5184965794548392,0.5034452851222158,0.1634504805021286,0.021480602456931473,0.02146846338145733
114,0.1192364961799981,-1.968397943365738,0.22769953479893804,0.37781989240650354,0.5353397160482407,0.01,0.5177449183180928,0.5033189995560646,0.16405396705770492,0.022140456974445583,0.02149348556274772
115,0.12058179288762805,-1.9696859433689713,0.2270553291975051,0.37760609573732495,0.5349698949664832,0.010253294408321382,0.5178442338007688,0.5037029960376919,0.1636589017663002,0.022229305107538996,0.0214393
116,0.12071729592615377,-1.9700025152586103,0.2282665921415895,0.3778750148815262,0.5356554453307389,0.01,0.5178550096148252,0.5041067205381393,0.16319341332674026,0.021283549041854144,0.0214393
117,0.11982935399222372,-1.9715578821574002,0.22811417728887498,0.37793632487668094,0.5356551672887802,0.01,0.5177073953941465,0.5034570738163888,0.16399355034828186,0.02160642392471969,0.0214393
118,0.1203157817240954,-1.9709698676573337,0.22794050550357697,0.3777749733901602,0.5358833891838789,0.010035936236381531,0.5177501378530264,0.5036556662896574,0.16387044846725465,0.022506383808883132,0.0214393
119,0.12045999384260186,-1.971209890211299,0.2279461210971087,0.37724894493585587,0.5359008552742004,0.01,0.5179055212432147,0.5037094918487668,0.16417134737300873,0.02101343419285476,0.0214393
120,0.12064903210806843,-1.9708685676168054,0.22749669720849097,0.37798924602242584,0.535486067224741,0.01,0.517662319779098,0.5038740305245817,0.16306287593078614,0.02115442269498706,0.0214393
121,0.11939082620024699,-1.969818959881589,0.22782590035390854,0.3777877648981255,0.5347600743937493,0.01,0.5178990268909931,0.5036857394890786,0.16352808711385727,0.02138768224068731,0.0214393
122,0.11920383713006988,-1.96985245484744,0.22757863783243298,0.377318852014271,0.5347778943556547,0.010093204081058502,0.5180601830387115,0.5033485259700418,0.1634039014120102,0.021490399062772392,0.0214393
123,0.11903375392103199,-1.9708845740606635,0.22764567214265466,0.3777554886512828,0.5352804931110144,0.01,0.5180928953313827,0.5034951519547105,0.1634426669101715,0.021767654811210034,0.0214393
124,0.12018117520850913,-1.9718864588799327,0.22808286520975826,0.3772072386703503,0.5342590680605173,0.01,0.5186303390574455,0.503819680051446,0.16335767519378663,0.02196928194286972,0.0214393
125,0.11897279036116615,-1.9683969059110433,0.22759648424747883,0.3775105461475932,0.535297251458168,0.010131176114082336,0.5177118933343887,0.5036552944755555,0.16338570330429078,0.021048164931031763,0.0214393
126,0.11915580911546964,-1.9710114399490206,0.2284821897717893,0.3762432349328518,0.5347153349149227,0.010151239037513733,0.5186592509514093,0.5034474285211563,0.16324447893095018,0.02128809325058758,0.0214393
127,0.11959677032685279,-1.9681994189995526,0.22714194458255468,0.37782450329890965,0.5348929026204348,0.01,0.5180494312778116,0.5031191166691482,0.16346663699388506,0.0210731875869146,0.0214393
128,0.11753092532551301,-1.9698347440137267,0.22729953401360212,0.3772516222282207,0.534676459593773,0.01,0.518069876460731,0.5035544672396779,0.16327399414443972,0.021405534489282965,0.021883137502399088
129,0.11828349229562285,-1.9687725386143624,0.2290863217921555,0.3777926137720752,0.5347418752837181,0.01,0.5178746369904279,0.5040497673662901,0.16394301405191422,0.02137670532088965,0.0214393
130,0.11851607596099378,-1.9698234802199006,0.22798075549072325,0.3773861412957072,0.5347202132874727,0.01,0.5182998727419972,0.5034643351270854,0.16343414757442476,0.02174832717016846,0.02156094046405852
131,0.11741796343517308,-1.9693618128808439,0.22750560571550726,0.37803832971578116,0.5347534013867379,0.01,0.5178586656945944,0.5036019719590545,0.16341602508211137,0.021017948893739282,0.0214393
132,0.11631805786347393,-1.9662095808954834,0.22790713535353244,0.37717743148202176,0.5353052893984318,0.010148849189281463,0.5180933763945103,0.5032731789358557,0.16394818110466003,0.021756323797225356,0.021956658387053015
133,0.1164456202702524,-1.9699462703933865,0.22753568295206725,0.37726277761307414,0.5354477732640505,0.01,0.5184855390560626,0.5034111438390911,0.163186607940197,0.022046681030582785,0.021884274874275925
134,0.11657753721702102,-1.9685802389763445,0.2277026219053298,0.3776581541999745,0.5353312484067678,0.01,0.5180368033707142,0.5036119453255534,0.16385993792581557,0.02266245082181275,0.02224592996772826
135,0.11705961040890234,-1.9689749163836985,0.22763494077281654,0.3780321421956491,0.5351655606758594,0.01,0.5185186843055487,0.5037921220650673,0.16379049777793886,0.022568969956439137,0.021753185474625233
136,0.11840080872595315,-1.9687529751829804,0.22768115916565357,0.3776597010800075,0.5350197150301933,0.01,0.5180482526731491,0.5038752334525585,0.16368370361948015,0.021770517072555125,0.021496751861470938
